York Consulting – Information to aid learner decisions – November 2010,,,,,,,
  ,,,,,,,
"Q1 Summary : From the list below, please you can indicate how useful you would find the following information when making a decision about",,,,,,,
which provider and/or which course/programme of study to undertake?,,,,,,,
Base: All respondents,,,,,,,
,SUMMARY,,,,,,
,Description of course/programme (e.g. what subject/topics will be covered),"Location of where the course/programme takes place (e.g. college campus, location of provider)",How to get to the location of the course/programme by car,How to get to the location of the course/programme by public transport,Availability and cost of parking at the provider,The length of the course/programme (e.g. the number of months and years it lasts),The number of weekly hours of teaching on the course/programme
Sig. Level: 95%,a,b,c,d,e,f,g
,,,a,a,,,,,,A,,,,
Mean,2.2,2.12,2.03,2.08,2.63,2,2.28,2.41,2,2.14,2.19,1.67,3.13,2.48
,,,,,,,b,aB,,,,,,
Std. dev.,1.2,1.2,1.2,1.2,1.5,0,1.3,1.3,1.2,1.2,1.3,0.5,1.8,1.3
"Columns Tested: A,B,C,D,E,F,G,H,I,J,K,L,M",,,,,,,,,,,,,,
08/11/11                                                                                                                             Page 134,,,,,,,,,,,,,,
York Consulting – Information to aid learner decisions – November 2010,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,
Q4.3 : How useful : The proportion of male and female students,,,,,,,,,,,,,,
Base: All respondents,,,,,,,,,,,,,,
,,Sample groups ,,,,,Gender ,,Age ,,,,,
,Total,Under 16s,Not white British,Those with a disability,Social grade C2DE,Baseline,Male,Female,Under 16,16 – 18,19 – 25,Over 25,,
Sig. Level: 95%,,a,b,c,d,e,f,g,h,i,j,k
Sig. Level: 99%,,A,B,C,D,E,F,G,H,I,J,K
Total,1052,246,253,219,367,296,294,758,246,504,99,203
,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%
Very useful (5.0),78,16,26,21,31,17,30,48,16,40,9,13
,7%,7%,10%,10%,8%,6%,10%,6%,7%,8%,9%,6%
,,,e,,,,g,,,,,
Somewhat useful (4.0),149,28,46,29,52,39,40,109,28,85,18,18
,14%,11%,18%,13%,14%,13%,14%,14%,11%,17%,18%,9%
,,,a,,,,,,,hK,k,
Useful (3.0),219,58,68,49,85,55,54,165,58,104,21,36
,21%,24%,27%,22%,23%,19%,18%,22%,24%,21%,21%,18%
,,,e,,,,,,,,,
Not particularly useful (2.0),350,83,64,72,118,99,83,267,83,165,28,74
,33%,34%,25%,33%,32%,33%,28%,35%,34%,33%,28%,36%
,,b,,,,b,,f,,,,
Not useful at all (1.0),238,53,42,41,79,81,78,160,53,106,21,58
,23%,22%,17%,19%,22%,27%,27%,21%,22%,21%,21%,29%
,,,,,,Bc,,,,,,i
Don't know,18,8,7,7,2,5,9,9,8,4,2,4
,2%,3%,3%,3%,1%,2%,3%,1%,3%,1%,2%,2%
,,D,d,d,,,g,,i,,,
Mean,2.5,2.46,2.8,2.61,2.56,2.35,2.51,2.49,2.46,2.58,2.65,2.27
,,,AdE,e,e,,,,,K,k,
Std. dev.,1.2,1.2,1.2,1.2,1.2,1.2,1.3,1.2,1.2,1.2,1.3,1.2
"Columns Tested: A,B,C,D,E - F,G - H,I,J,K",,,,,,,,,,,,
08/11/11                                                                                                                             Page 135,,,,,,,,,,,,
York Consulting – Information to aid learner decisions – November 2010,,,,,,,,,,,,
 ,,,,,,,,,,,,
Q4.3 : How useful : The proportion of male and female students,,,,,,,,,,,,
Base: All respondents,,,,,,,,,,,,
,,Parental social grade ,,Ethnicity ,,,,,,Region ,,
,Total,ABC1,C2DE,Asian or Asian British,Black or Black British,Chinese,Mixed,White,Other,North,Midlands,South
Sig. Level: 95%,,a,b,c,d,*e,f,g,*h,i,j,k
Sig. Level: 99%,,A,B,C,D,*E,F,G,*H,I,J,K
Total,1052,614,367,85,50,10,35,836,21,306,299,447
,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%
Very useful (5.0),78,42,31,12,7,1,2,55,1,17,22,39
,7%,7%,8%,14%,14%,10%,6%,7%,5%,6%,7%,9%
,,,,g,g,,,,,,,
Somewhat useful (4.0),149,82,52,15,9,2,3,111,5,39,39,71
,14%,13%,14%,18%,18%,20%,9%,13%,24%,13%,13%,16%
Useful (3.0),219,126,85,22,14,2,13,159,4,58,65,96
,21%,21%,23%,26%,28%,20%,37%,19%,19%,19%,22%,21%
,,,,,,,G,,,,,
Not particularly useful (2.0),350,207,118,21,12,5,9,296,3,114,102,134
,33%,34%,32%,25%,24%,50%,26%,35%,14%,37%,34%,30%
,,,,,,,,c,,k,,
Not useful at all (1.0),238,143,79,13,5,0,8,203,7,74,65,99
,23%,23%,22%,15%,10%,0%,23%,24%,33%,24%,22%,22%
,,,,,,,,d,,,,
Don't know,18,14,2,2,3,0,0,12,1,4,6,8
,2%,2%,1%,2%,6%,0%,0%,1%,5%,1%,2%,2%
,,b,,,g,,,,,,,
Mean,2.5,2.46,2.56,2.9,3.02,2.9,2.49,2.42,2.5,2.37,2.49,2.58
,,,,G,fG,,,,,,,i
Std. dev.,1.2,1.2,1.2,1.3,1.2,1.1,1.1,1.2,1.4,1.2,1.2,1.2
"Columns Tested: A,B - C,D,E,F,G,H - I,J,K",,,,,,,,,,,,
08/11/11                                                                                                                             Page 136,,,,,,,,,,,,
York Consulting – Information to aid learner decisions – November 2010,,,,,,,,,,,,
 ,,,,,,,,,,,,
Q4.3 : How useful : The proportion of male and female students,,,,,,,,,,,,
Base: All respondents,,,,,,,,,,,,
,,Disability ,,,,,,,,,,
,Total,Yes,No
Sig. Level: 95%,,a,b
Sig. Level: 99%,,A,B
Total,1052,219,800
,100%,100%,100%
Very useful (5.0),78,21,54
,7%,10%,7%
Somewhat useful (4.0),149,29,114
,14%,13%,14%
Useful (3.0),219,49,161
,21%,22%,20%
Not particularly useful (2.0),350,72,270
,33%,33%,34%
Not useful at all (1.0),238,41,191
,23%,19%,24%
Don't know,18,7,10
,2%,3%,1%,,,,,,,,,,,
,,b,,,,,,,,,,,,
Mean,2.5,2.61,2.46,,,,,,,,,,,
Std. dev.,1.2,1.2,1.2,,,,,,,,,,,
"Columns Tested: A,B",,,,,,,,,,,,,,
08/11/11                                                                                                                             Page 137,,,,,,,,,,,,,,
York Consulting – Information to aid learner decisions – November 2010,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,
Q4.3 : How useful : The proportion of male and female students,,,,,,,,,,,,,,
Base: All respondents,,,,,,,,,,,,,,
,,Learning provider ,,,,,,,,,,,,
,Total,State 6th form,State school,Grammar,City academy,Private school,6th form college,FE college,HEI,Workplace,Training centre,Learndirect,Community centre,Other
Sig. Level: 95%,,a,b,c,*d,*e,f,g,*h,i,*j,*k,*l,*m
Sig. Level: 99%,,A,B,C,*D,*E,F,G,*H,I,*J,*K,*L,*M
Total,1052,150,285,68,19,2,157,197,10,95,26,6,8,26
,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%
Very useful (5.0),78,11,18,7,0,0,14,16,1,3,3,0,3,2
,7%,7%,6%,10%,0%,0%,9%,8%,10%,3%,12%,0%,38%,8%
Somewhat useful (4.0),149,23,39,11,4,1,26,30,2,6,1,0,1,4
,14%,15%,14%,16%,21%,50%,17%,15%,20%,6%,4%,0%,13%,15%
,,i,,i,,,i,i,,,,,,
Useful (3.0),219,36,61,19,3,0,33,36,2,21,4,1,0,3
,21%,24%,21%,28%,16%,0%,21%,18%,20%,22%,15%,17%,0%,12%
Not particularly useful (2.0),350,48,96,18,10,1,47,71,2,33,8,3,2,9
,33%,32%,34%,26%,53%,50%,30%,36%,20%,35%,31%,50%,25%,35%
Not useful at all (1.0),238,31,63,12,2,0,35,42,3,29,10,2,2,7
,23%,21%,22%,18%,11%,0%,22%,21%,30%,31%,38%,33%,25%,27%
Don't know,18,1,8,1,0,0,2,2,0,3,0,0,0,1
,2%,1%,3%,1%,0%,0%,1%,1%,0%,3%,0%,0%,0%,4%
Mean,2.5,2.56,2.47,2.75,2.47,3,2.59,2.52,2.6,2.14,2.19,1.83,3.13,2.4
,,I,i,I,,,I,i,,,,,,
Std. dev.,1.2,1.2,1.2,1.2,1,1.4,1.3,1.2,1.4,1,1.3,0.8,1.8,1.3
"Columns Tested: A,B,C,D,E,F,G,H,I,J,K,L,M",,,,,,,,,,,,
08/11/11                                                                                                                             Page 138,,,,,,,,,,,,
York Consulting – Information to aid learner decisions – November 2010,,,,,,,,,,,,
 ,,,,,,,,,,,,
Q4.4 : How useful : The number of international students,,,,,,,,,,,,
Base: All respondents,,,,,,,,,,,,
,,Sample groups ,,,,,Gender ,,Age ,,,
,Total,Under 16s,Not white British,Those with a disability,Social grade C2DE,Baseline,Male,Female,Under 16,16 – 18,19 – 25,Over 25
Sig. Level: 95%,,a,b,c,d,e,f,g,h,i,j,k
Sig. Level: 99%,,A,B,C,D,E,F,G,H,I,J,K
Total,1052,246,253,219,367,296,294,758,246,504,99,203
,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%
Very useful (5.0),70,14,24,21,31,13,28,42,14,35,8,13
,7%,6%,9%,10%,8%,4%,10%,6%,6%,7%,8%,6%
,,,e,e,e,,g,,,,,
Somewhat useful (4.0),111,19,41,23,36,30,36,75,19,57,16,19
,11%,8%,16%,11%,10%,10%,12%,10%,8%,11%,16%,9%
,,,Ade,,,,,,,,h,
Useful (3.0),178,49,48,34,70,50,47,131,49,84,14,31
,17%,20%,19%,16%,19%,17%,16%,17%,20%,17%,14%,15%
Not particularly useful (2.0),389,94,76,83,123,110,95,294,94,184,35,76
,37%,38%,30%,38%,34%,37%,32%,39%,38%,37%,35%,37%
Not useful at all (1.0),281,60,55,52,104,87,75,206,60,139,23,59
,27%,24%,22%,24%,28%,29%,26%,27%,24%,28%,23%,29%
,,,,,,b,,,,,,
Don't know,23,10,9,6,3,6,13,10,10,5,3,5
,2%,4%,4%,3%,1%,2%,4%,1%,4%,1%,3%,2%
,,D,d,,,,G,,I,,,
Mean,2.32,2.29,2.6,2.43,2.36,2.21,2.46,2.27,2.29,2.33,2.49,2.25
,,,AdE,e,,,g,,,,,
Std. dev.,1.2,1.1,1.3,1.2,1.2,1.1,1.3,1.1,1.1,1.2,1.3,1.2
"Columns Tested: A,B,C,D,E - F,G - H,I,J,K",,,,,,,,,,,,
08/11/11                                                                                                                             Page 139,,,,,,,,,,,,
York Consulting – Information to aid learner decisions – November 2010,,,,,,,,,,,,
 ,,,,,,,,,,,,
Q4.4 : How useful : The number of international students,,,,,,,,,,,,
Base: All respondents,,,,,,,,,,,,
,,Parental social grade ,,Ethnicity ,,,,,,Region ,,
,Total,ABC1,C2DE,Asian or Asian British,Black or Black British,Chinese,Mixed,White,Other,North,Midlands,South
Sig. Level: 95%,,a,b,c,d,*e,f,g,*h,i,j,k
Sig. Level: 99%,,A,B,C,D,*E,F,G,*H,I,J,K
Total,1052,614,367,85,50,10,35,836,21,306,299,447
,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%
Very useful (5.0),70,35,31,12,5,0,3,49,1,21,19,30
,7%,6%,8%,14%,10%,0%,9%,6%,5%,7%,6%,7%
,,,,G,,,,,,,,
Somewhat useful (4.0),111,60,36,13,10,2,3,76,4,24,25,62
,11%,10%,10%,15%,20%,20%,9%,9%,19%,8%,8%,14%
,,,,,g,,,,,,,ij
Useful (3.0),178,104,70,17,6,1,9,141,3,51,60,67
,17%,17%,19%,20%,12%,10%,26%,17%,14%,17%,20%,15%
Not particularly useful (2.0),389,240,123,25,19,5,7,325,5,125,110,154
,37%,39%,34%,29%,38%,50%,20%,39%,24%,41%,37%,34%
,,,,,,,,f,,,,
Not useful at all (1.0),281,157,104,14,7,2,13,230,7,78,79,124
,27%,26%,28%,16%,14%,20%,37%,28%,33%,25%,26%,28%
,,,,,,,cd,cd,,,,
Don't know,23,18,3,4,3,0,0,15,1,7,6,10
,2%,3%,1%,5%,6%,0%,0%,2%,5%,2%,2%,2%
,,b,,,g,,,,,,,
Mean,2.32,2.29,2.36,2.8,2.72,2.3,2.31,2.26,2.35,2.28,2.3,2.36
,,,,G,G,,,,,,,
Std. dev.,1.2,1.1,1.2,1.3,1.3,1.1,1.3,1.1,1.3,1.1,1.1,1.2
"Columns Tested: A,B - C,D,E,F,G,H - I,J,K",,,,,,,,,,,,
08/11/11                                                                                                                             Page 140,,,
York Consulting – Information to aid learner decisions – November 2010,,,
 ,,,
Q4.4 : How useful : The number of international students,,,
Base: All respondents,,,
,,Disability ,
,Total,Yes,No
Sig. Level: 95%,,a,b
Sig. Level: 99%,,A,B
Total,1052,219,800
,100%,100%,100%
Very useful (5.0),70,21,44
,7%,10%,6%
,,b,
Somewhat useful (4.0),111,23,84
,11%,11%,11%
Useful (3.0),178,34,140
,17%,16%,18%
Not particularly useful (2.0),389,83,297
,37%,38%,37%
Not useful at all (1.0),281,52,220
,27%,24%,28%
Don't know,23,6,15
,2%,3%,2%
Mean,2.32,2.43,2.28
Std. dev.,1.2,1.2,1.1
"Columns Tested: A,B",,,
08/11/11                                                                                                                             Page 141,,,
York Consulting – Information to aid learner decisions – November 2010,,,
 ,,,
Q4.4 : How useful : The number of international students,,,
Base: All respondents,,,
,,Learning provider ,,,,,,,,,,,,
,Total,State 6th form,State school,Grammar,City academy,Private school,6th form college,FE college,HEI,Workplace,Training centre,Learndirect,Community centre,Other
Sig. Level: 95%,,a,b,c,*d,*e,f,g,*h,i,*j,*k,*l,*m
Sig. Level: 99%,,A,B,C,*D,*E,F,G,*H,I,*J,*K,*L,*M
Total,1052,150,285,68,19,2,157,197,10,95,26,6,8,26
,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%
Very useful (5.0),70,11,11,4,1,0,14,17,1,3,2,0,3,3
,7%,7%,4%,6%,5%,0%,9%,9%,10%,3%,8%,0%,38%,12%
,,,,,,,b,b,,,,,,
Somewhat useful (4.0),111,10,25,11,4,0,17,28,2,6,3,0,1,3
,11%,7%,9%,16%,21%,0%,11%,14%,20%,6%,12%,0%,13%,12%
,,,,ai,,,,ai,,,,,,
Useful (3.0),178,26,60,14,2,0,19,30,0,19,4,0,1,3
,17%,17%,21%,21%,11%,0%,12%,15%,0%,20%,15%,0%,13%,12%
,,,f,,,,,,,,,,,
Not particularly useful (2.0),389,58,105,20,7,2,64,72,3,33,8,4,1,10
,37%,39%,37%,29%,37%,100%,41%,37%,30%,35%,31%,67%,13%,38%
Not useful at all (1.0),281,44,75,16,5,0,41,48,4,29,9,2,2,6
,27%,29%,26%,24%,26%,0%,26%,24%,40%,31%,35%,33%,25%,23%
Don't know,23,1,9,3,0,0,2,2,0,5,0,0,0,1
,2%,1%,3%,4%,0%,0%,1%,1%,0%,5%,0%,0%,0%,4%
,,,,,,,,,,ag,,,,
Mean,2.32,2.23,2.25,2.49,2.42,2,2.35,2.46,2.3,2.12,2.27,1.67,3.25,2.48
,,,,i,,,,i,,,,,,
Std. dev.,1.2,1.2,1.1,1.2,1.3,0,1.2,1.2,1.5,1,1.3,0.5,1.8,1.3
"Columns Tested: A,B,C,D,E,F,G,H,I,J,K,L,M",,,,,,,,,,,,,,
08/11/11                                                                                                                             Page 142,,,,,,,,,,,,,,
York Consulting – Information to aid learner decisions – November 2010,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,
Q4.5 : How useful : The age range of students,,,,,,,,,,,,,,
Base: All respondents,,,,,,,,,,,,,,
,,Sample groups ,,,,,Gender ,,Age ,,,,,
,Total,Under 16s,Not white British,Those with a disability,Social grade C2DE,Baseline,Male,Female,Under 16,16 – 18,19 – 25,Over 25
Sig. Level: 95%,,a,b,c,d,e,f,g,h,i,j,k
Sig. Level: 99%,,A,B,C,D,E,F,G,H,I,J,K
Total,1052,246,253,219,367,296,294,758,246,504,99,203
,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%
Very useful (5.0),135,32,43,34,53,27,42,93,32,61,15,27
,13%,13%,17%,16%,14%,9%,14%,12%,13%,12%,15%,13%
,,,E,e,e,,,,,,,
Somewhat useful (4.0),249,69,68,60,73,64,73,176,69,123,17,40
,24%,28%,27%,27%,20%,22%,25%,23%,28%,24%,17%,20%
,,d,d,d,,,,,jk,,,
Useful (3.0),276,78,75,50,108,71,69,207,78,124,26,48
,26%,32%,30%,23%,29%,24%,23%,27%,32%,25%,26%,24%
,,ce,,,,,,,i,,,
Not particularly useful (2.0),235,37,40,46,73,82,63,172,37,128,21,49
,22%,15%,16%,21%,20%,28%,21%,23%,15%,25%,21%,24%
,,,,,,ABd,,,,H,,h
Not useful at all (1.0),145,26,23,27,58,48,41,104,26,65,17,37
,14%,11%,9%,12%,16%,16%,14%,14%,11%,13%,17%,18%
,,,,,b,b,,,,,,h
Don't know,12,4,4,2,2,4,6,6,4,3,3,2
,1%,2%,2%,1%,1%,1%,2%,1%,2%,1%,3%,1%
,,,,,,,,,,,i,
Mean,2.99,3.18,3.27,3.13,2.97,2.79,3.04,2.98,3.18,2.97,2.92,2.86
,,dE,DE,E,,,,,iK,,,
Std. dev.,1.2,1.2,1.2,1.3,1.3,1.2,1.3,1.2,1.2,1.2,1.3,1.3
"Columns Tested: A,B,C,D,E - F,G - H,I,J,K",,,,,,,,,,,,
08/11/11                                                                                                                             Page 143,,,,,,,,,,,,
York Consulting – Information to aid learner decisions – November 2010,,,,,,,,,,,,
 ,,,,,,,,,,,,
Q4.5 : How useful : The age range of students,,,,,,,,,,,,
Base: All respondents,,,,,,,,,,,,
,,Parental social grade ,,Ethnicity ,,,,,,Region ,,
,Total,ABC1,C2DE,Asian or Asian British,Black or Black British,Chinese,Mixed,White,Other,North,Midlands,South
Sig. Level: 95%,,a,b,c,d,*e,f,g,*h,i,j,k
Sig. Level: 99%,,A,B,C,D,*E,F,G,*H,I,J,K
Total,1052,614,367,85,50,10,35,836,21,306,299,447
,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%
Very useful (5.0),135,74,53,14,12,1,4,98,3,43,36,56
,13%,12%,14%,16%,24%,10%,11%,12%,14%,14%,12%,13%
,,,,,g,,,,,,,
Somewhat useful (4.0),249,155,73,23,16,4,10,189,4,64,72,113
,24%,25%,20%,27%,32%,40%,29%,23%,19%,21%,24%,25%
Useful (3.0),276,158,108,27,6,1,14,217,7,79,86,111
,26%,26%,29%,32%,12%,10%,40%,26%,33%,26%,29%,25%
,,,,d,,,D,d,,,,
Not particularly useful (2.0),235,144,73,12,12,4,3,201,2,76,64,95
,22%,23%,20%,14%,24%,40%,9%,24%,10%,25%,21%,21%
,,,,,,,,cf,,,,
Not useful at all (1.0),145,75,58,7,2,0,4,123,5,42,37,66
,14%,12%,16%,8%,4%,0%,11%,15%,24%,14%,12%,15%
,,,,,,,,d,,,,
Don't know,12,8,2,2,2,0,0,8,0,2,4,6
,1%,1%,1%,2%,4%,0%,0%,1%,0%,1%,1%,1%
,,,,,g,,,,,,,
Mean,2.99,3.01,2.97,3.3,3.5,3.2,3.2,2.93,2.9,2.97,3.02,3
,,,,G,G,,,,,,,
Std. dev.,1.2,1.2,1.3,1.2,1.2,1.1,1.1,1.2,1.4,1.3,1.2,1.3
"Columns Tested: A,B - C,D,E,F,G,H - I,J,K",,,,,,,,,,,,
08/11/11                                                                                                                             Page 144,,,,,,,,,,,,
York Consulting – Information to aid learner decisions – November 2010,,,,,,,,,,,,
 ,,,,,,,,,,,,
Q4.5 : How useful : The age range of students,,,,,,,,,,,,
Base: All respondents,,,,,,,,,,,,
,,Disability ,
,Total,Yes,No
Sig. Level: 95%,,a,b
Sig. Level: 99%,,A,B
Total,1052,219,800
,100%,100%,100%
Very useful (5.0),135,34,92
,13%,16%,12%
Somewhat useful (4.0),249,60,185
,24%,27%,23%
Useful (3.0),276,50,215
,26%,23%,27%
Not particularly useful (2.0),235,46,184
,22%,21%,23%
Not useful at all (1.0),145,27,116
,14%,12%,15%
Don't know,12,2,8,,,,,,,,,,,
,1%,1%,1%,,,,,,,,,,,
Mean,2.99,3.13,2.94,,,,,,,,,,,
,,b,,,,,,,,,,,,
Std. dev.,1.2,1.3,1.2,,,,,,,,,,,
"Columns Tested: A,B",,,,,,,,,,,,,,
08/11/11                                                                                                                             Page 145,,,,,,,,,,,,,,
York Consulting – Information to aid learner decisions – November 2010,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,
Q4.5 : How useful : The age range of students,,,,,,,,,,,,,,
Base: All respondents,,,,,,,,,,,,,,
,,Learning provider ,,,,,,,,,,,,
,Total,State 6th form,State school,Grammar,City academy,Private school,6th form college,FE college,HEI,Workplace,Training centre,Learndirect,Community centre,Other
Sig. Level: 95%,,a,b,c,*d,*e,f,g,*h,i,*j,*k,*l,*m
Sig. Level: 99%,,A,B,C,*D,*E,F,G,*H,I,*J,*K,*L,*M
Total,1052,150,285,68,19,2,157,197,10,95,26,6,8,26
,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%
Very useful (5.0),135,16,35,12,3,0,20,30,1,9,2,0,3,4
,13%,11%,12%,18%,16%,0%,13%,15%,10%,9%,8%,0%,38%,15%
Somewhat useful (4.0),249,39,75,14,8,1,34,45,3,16,6,1,2,4
,24%,26%,26%,21%,42%,50%,22%,23%,30%,17%,23%,17%,25%,15%
Useful (3.0),276,34,88,23,4,1,39,45,1,27,6,2,0,6
,26%,23%,31%,34%,21%,50%,25%,23%,10%,28%,23%,33%,0%,23%
Not particularly useful (2.0),235,40,51,12,2,0,40,49,4,21,6,1,1,6
,22%,27%,18%,18%,11%,0%,25%,25%,40%,22%,23%,17%,13%,23%
,,b,,,,,,,,,,,,
Not useful at all (1.0),145,21,31,7,2,0,22,26,1,20,6,2,2,5
,14%,14%,11%,10%,11%,0%,14%,13%,10%,21%,23%,33%,25%,19%
,,,,,,,,,,b,,,,
Don't know,12,0,5,0,0,0,2,2,0,2,0,0,0,1
,1%,0%,2%,0%,0%,0%,1%,1%,0%,2%,0%,0%,0%,4%
Mean,2.99,2.93,3.11,3.18,3.42,3.5,2.94,3.02,2.9,2.71,2.69,2.33,3.38,2.84
,,,I,i,,,,,,,,,,
Std. dev.,1.2,1.2,1.2,1.2,1.2,0.7,1.3,1.3,1.3,1.3,1.3,1.2,1.8,1.4
"Columns Tested: A,B,C,D,E,F,G,H,I,J,K,L,M",,,,,,,,,,,,,,
08/11/11                                                                                                                             Page 146,,,,,,,,,,,,,,
York Consulting – Information to aid learner decisions – November 2010,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,
Q4.6 : How useful : The proportion of disabled students,,,,,,,,,,,,,,
Base: All respondents,,,,,,,,,,,,,,
,,Sample groups ,,,,,Gender ,,Age ,,,,,
,Total,Under 16s,Not white British,Those with a disability,Social grade C2DE,Baseline,Male,Female,Under 16,16 – 18,19 – 25,Over 25,,
Sig. Level: 95%,,a,b,c,d,e,f,g,h,i,j,k,,
Sig. Level: 99%,,A,B,C,D,E,F,G,H,I,J,K,,
Total,1052,246,253,219,367,296,294,758,246,504,99,203,,
,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,,
Very useful (5.0),66,10,24,22,30,13,27,39,10,32,9,15,,
,6%,4%,9%,10%,8%,4%,9%,5%,4%,6%,9%,7%,,
,,,ae,ae,ae,,g,,,,,
Somewhat useful (4.0),93,21,29,15,28,26,32,61,21,40,15,17
,9%,9%,11%,7%,8%,9%,11%,8%,9%,8%,15%,8%
,,,,,,,,,,,i,
Useful (3.0),131,27,42,39,53,28,31,100,27,58,16,30
,12%,11%,17%,18%,14%,9%,11%,13%,11%,12%,16%,15%
,,,e,aE,,,,,,,,
Not particularly useful (2.0),381,93,79,78,130,104,97,284,93,189,29,70
,36%,38%,31%,36%,35%,35%,33%,37%,38%,38%,29%,34%
Not useful at all (1.0),351,83,71,57,119,118,93,258,83,177,27,64
,33%,34%,28%,26%,32%,40%,32%,34%,34%,35%,27%,32%
,,,,,,BCd,,,,,,
Don't know,30,12,8,8,7,7,14,16,12,8,3,7
,3%,5%,3%,4%,2%,2%,5%,2%,5%,2%,3%,3%
,,d,,,,,g,,I,,,
Mean,2.16,2.07,2.41,2.37,2.22,2,2.3,2.11,2.07,2.11,2.48,2.23
,,,AE,AE,e,,g,,,,HI,
Std. dev.,1.2,1.1,1.3,1.2,1.2,1.1,1.3,1.1,1.1,1.2,1.3,1.2
"Columns Tested: A,B,C,D,E - F,G - H,I,J,K",,,,,,,,,,,,
08/11/11                                                                                                                             Page 147,,,,,,,,,,,,
York Consulting – Information to aid learner decisions – November 2010,,,,,,,,,,,,
 ,,,,,,,,,,,,
Q4.6 : How useful : The proportion of disabled students,,,,,,,,,,,,
Base: All respondents,,,,,,,,,,,,
,,Parental social grade ,,Ethnicity ,,,,,,Region ,,
,Total,ABC1,C2DE,Asian or Asian British,Black or Black British,Chinese,Mixed,White,Other,North,Midlands,South
Sig. Level: 95%,,a,b,c,d,*e,f,g,*h,i,j,k
Sig. Level: 99%,,A,B,C,D,*E,F,G,*H,I,J,K
Total,1052,614,367,85,50,10,35,836,21,306,299,447
,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%
Very useful (5.0),66,30,30,13,3,1,2,46,1,17,21,28
,6%,5%,8%,15%,6%,10%,6%,6%,5%,6%,7%,6%
,,,a,G,,,,,,,,
Somewhat useful (4.0),93,53,28,11,8,1,3,67,2,25,25,43
,9%,9%,8%,13%,16%,10%,9%,8%,10%,8%,8%,10%
,,,,,g,,,,,,,
Useful (3.0),131,73,53,14,6,1,4,97,4,43,40,48
,12%,12%,14%,16%,12%,10%,11%,12%,19%,14%,13%,11%
Not particularly useful (2.0),381,227,130,23,19,5,11,316,4,114,109,158
,36%,37%,35%,27%,38%,50%,31%,38%,19%,37%,36%,35%
Not useful at all (1.0),351,209,119,21,11,2,15,287,9,99,93,159
,33%,34%,32%,25%,22%,20%,43%,34%,43%,32%,31%,36%
,,,,,,,d,,,,,
Don't know,30,22,7,3,3,0,0,23,1,8,11,11
,3%,4%,2%,4%,6%,0%,0%,3%,5%,3%,4%,2%
Mean,2.16,2.1,2.22,2.66,2.43,2.4,2.03,2.1,2.1,2.15,2.21,2.14
,,,,fG,,,,,,,,
Std. dev.,1.2,1.1,1.2,1.4,1.2,1.3,1.2,1.1,1.3,1.1,1.2,1.2
"Columns Tested: A,B - C,D,E,F,G,H - I,J,K",,,
08/11/11                                                                                                                             Page 148,,,
York Consulting – Information to aid learner decisions – November 2010,,,
 ,,,
Q4.6 : How useful : The proportion of disabled students,,,
Base: All respondents,,,
,,Disability ,
,Total,Yes,No
Sig. Level: 95%,,a,b
Sig. Level: 99%,,A,B
Total,1052,219,800
,100%,100%,100%
Very useful (5.0),66,22,40
,6%,10%,5%
,,B,
Somewhat useful (4.0),93,15,77
,9%,7%,10%
Useful (3.0),131,39,87
,12%,18%,11%
,,B,
Not particularly useful (2.0),381,78,293
,36%,36%,37%
Not useful at all (1.0),351,57,284
,33%,26%,36%
,,,A
Don't know,30,8,19
,3%,4%,2%
Mean,2.16,2.37,2.1
,,B,
Std. dev.,1.2,1.2,1.1
"Columns Tested: A,B",,,
08/11/11                                                                                                                             Page 149,,,
York Consulting – Information to aid learner decisions – November 2010,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,
Q4.6 : How useful : The proportion of disabled students,,,,,,,,,,,,,,
Base: All respondents,,,,,,,,,,,,,,
,,Learning provider ,,,,,,,,,,,,
,Total,State 6th form,State school,Grammar,City academy,Private school,6th form college,FE college,HEI,Workplace,Training centre,Learndirect,Community centre,Other
Sig. Level: 95%,,a,b,c,*d,*e,f,g,*h,i,*j,*k,*l,*m
Sig. Level: 99%,,A,B,C,*D,*E,F,G,*H,I,*J,*K,*L,*M
Total,1052,150,285,68,19,2,157,197,10,95,26,6,8,26
,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%
